date;sku_id;customer_id;wrhs_name;qnt
20180326;409286;51035;Головной склад;1
20180307;409286;114970;Головной склад;1
20180312;409286;114970;Головной склад;2
20180312;409286;114970;Головной склад;5
20180312;409286;114970;Головной склад;34
20180313;409286;114970;Головной склад;2
20180301;409286;114970;Головной склад;1
20180319;409286;114970;Головной склад;2
20180315;409286;116041;Головной склад;2
20180319;409286;116041;Головной склад;4
20180327;409286;116041;Головной склад;1
20180312;409286;106879;Головной склад;2
20180315;409286;106879;Головной склад;2
20180306;409286;107748;Головной склад;4
20180312;409286;108941;Головной склад;1
20180320;409286;108941;Головной склад;5
20180326;409286;117085;Головной склад;5
20180326;409286;118764;Головной склад;3
20180320;409286;116160;Головной склад;50
20180328;409286;116160;Головной склад;4
20180305;409286;118547;Головной склад;2
20180307;409286;118547;Головной склад;2
20180312;409286;106741;Головной склад;4
20180320;409286;106741;Головной склад;2
20180319;409286;107951;Головной склад;38
20180319;409286;107951;Головной склад;1
20180322;409286;107951;Головной склад;5
20180328;409286;107951;Головной склад;1
20180319;409286;48703;Головной склад;4
20180326;409286;48703;Головной склад;1
20180312;409286;60699;Головной склад;33
20180326;409286;60699;Головной склад;1
20180321;409286;60701;Головной склад;2
20180321;409286;106526;Головной склад;1
20180314;409286;40957;Головной склад;2
20180313;409286;106292;Головной склад;3
20180322;409286;71215;Головной склад;2
20180305;409286;71215;Головной склад;5
20180312;409286;40865;Головной склад;5
20180301;409286;122141;Головной склад;4
20180320;409286;99953;Головной склад;11
20180326;409286;99953;Головной склад;4
20180314;409286;98061;Головной склад;1
20180322;409286;102007;Головной склад;5
20180305;409286;85546;Головной склад;1
20180312;409286;85546;Головной склад;5
20180315;409286;85546;Головной склад;3
20180319;409286;85546;Головной склад;4
20180322;409286;85546;Головной склад;4
20180326;409286;85546;Головной склад;2
20180327;409286;85546;Головной склад;1
20180316;409286;85546;Головной склад;2
20180305;409286;105017;Головной склад;2
20180312;409286;105017;Головной склад;1
20180320;409286;105017;Головной склад;4
20180313;409286;105017;Головной склад;2
20180327;409286;105017;Головной склад;3
20180322;409286;105017;Головной склад;3
20180314;409286;105017;Головной склад;5
20180301;409286;104468;Головной склад;5
20180307;409286;104468;Головной склад;3
20180329;409286;104468;Головной склад;5
20180315;409286;1367823;Склад Сургут;3
20180313;409286;121491;Головной склад;2
20180316;409286;121491;Головной склад;2
20180329;409286;121491;Головной склад;22
20180327;409286;121491;Головной склад;4
20180321;409286;50031;Головной склад;1
20180327;409286;50031;Головной склад;2
20180315;409286;50030;Головной склад;4
20180330;409286;50030;Головной склад;2
20180326;409286;50030;Головной склад;2
20180301;409286;38576;Головной склад;4
20180309;409286;38576;Головной склад;49
20180329;409286;38576;Головной склад;3
20180312;409286;60695;Головной склад;3
20180313;409286;60695;Головной склад;5
20180326;409286;121217;Головной склад;37
20180322;409286;121217;Головной склад;3
20180326;409286;115762;Головной склад;4
20180305;409286;116460;Головной склад;3
20180327;409286;117252;Головной склад;4
20180321;409286;122139;Головной склад;11
20180320;409286;60224;Головной склад;3
20180307;409286;115610;Головной склад;4
20180314;409286;115610;Головной склад;4
20180319;409286;115610;Головной склад;2
20180327;409286;115610;Головной склад;1
20180330;409286;115610;Головной склад;4
20180322;409286;115610;Головной склад;2
20180315;409286;105513;Головной склад;1
20180319;409286;105513;Головной склад;5
20180312;409286;105513;Головной склад;3
20180315;409286;105513;Головной склад;3
20180313;409286;107847;Головной склад;4
20180319;409286;107847;Головной склад;4
20180320;409286;107847;Головной склад;3
20180326;409286;107847;Головной склад;5
20180326;409286;107847;Головной склад;4
20180312;409286;107847;Головной склад;3
20180329;409286;121144;Головной склад;1
20180329;409286;51033;Головной склад;1
20180326;409286;116685;Головной склад;3
20180306;409286;126389;Головной склад;4
20180319;409286;126389;Головной склад;2
20180327;409286;126389;Головной склад;5
20180329;409286;126389;Головной склад;2
20180312;409286;115039;Головной склад;20
20180315;409286;115039;Головной склад;4
20180319;409286;115039;Головной склад;5
20180322;409286;115039;Головной склад;4
20180326;409286;115039;Головной склад;5
20180328;409286;126055;Головной склад;2
20180326;409286;126055;Головной склад;4
20180302;409286;126251;Головной склад;2
20180306;409286;126251;Головной склад;1
20180319;409286;126251;Головной склад;1
20180326;409286;126251;Головной склад;5
20180319;409286;126349;Головной склад;5
20180306;409286;124898;Головной склад;3
20180326;409286;124898;Головной склад;5
20180326;409286;117112;Головной склад;4
20180319;409286;117112;Головной склад;5
20180313;409286;117112;Головной склад;2
20180313;409286;125980;Головной склад;2
20180305;409286;115189;Головной склад;1
20180319;409286;115189;Головной склад;1
20180324;409286;101977;Головной склад;5
20180327;409286;1400367;Склад Санкт-Петербург;2
20180329;409286;77770;Головной склад;3
20180328;409286;1418601;Склад Курск;2
20180320;409286;1193026;Склад Мурманск;1
20180306;409286;1337124;Склад Якутск;3
20180309;409286;1437750;Головной склад;4
20180306;409286;80956;Головной склад;2
20180329;409286;99853;Головной склад;4
20180330;409286;1412963;Склад Краснодар;1
20180321;409286;1275712;Склад Краснодар;5
20180305;409286;1413066;Склад Краснодар;3
20180329;409286;1396694;Склад Краснодар;1
20180301;409286;1152942;Склад Владивосток;3
20180330;409286;1422466;Головной склад;1
20180306;409286;117074;Головной склад;1
20180331;409286;126809;Головной склад;3
20180330;409286;1435721;Головной склад;5
20180327;409286;1430094;Склад Калининград;3
20180330;409286;119816;Головной склад;5
20180329;409286;55286;Головной склад;5
20180331;409286;1301409;Склад Ставрополь;18
20180323;409286;1292471;Склад Ставрополь;4
20180331;409286;1362981;Склад Ставрополь;4
20180330;409286;1364394;Склад Ставрополь;2
20180330;409286;1364396;Склад Ставрополь;3
20180305;409286;1404242;Склад Ставрополь;5
20180328;409286;1419593;Склад Ставрополь;5
20180301;409286;1304227;Склад Ставрополь;3
20180307;409286;1243392;Склад Ставрополь;2
20180324;409286;1243392;Склад Ставрополь;22
20180328;409286;1243392;Склад Ставрополь;3
20180326;409286;117671;Головной склад;1
20180326;409286;107570;Головной склад;12
20180314;409286;115541;Головной склад;5
20180319;409286;115541;Головной склад;26
20180310;409286;98957;Головной склад;4
20180328;409286;98957;Головной склад;3
20180323;409286;107998;Головной склад;4
20180323;409286;107998;Головной склад;5
20180326;409286;107568;Головной склад;3
20180331;409286;115017;Головной склад;3
20180301;409286;115017;Головной склад;1
20180312;409286;108002;Головной склад;5
20180321;409286;108002;Головной склад;4
20180307;409286;1396295;Склад Красноярск;4
20180319;409286;115529;Головной склад;4
20180303;409286;1393327;Склад Краснодар;1
20180323;409286;1393327;Склад Краснодар;4
20180313;409286;1402258;Склад Краснодар;3
20180317;409286;1305906;Склад Краснодар;1
20180314;409286;1357432;Склад Краснодар;5
20180331;409286;1262708;Склад Краснодар;1
20180317;409286;4691;Склад Краснодар;1
20180303;409286;113678;Головной склад;4
20180321;409286;113678;Головной склад;2
20180313;409286;107182;Головной склад;2
20180318;409286;107182;Головной склад;3
20180325;409286;107182;Головной склад;3
20180331;409286;1290453;Склад Ставрополь;5
20180327;409286;99997;Головной склад;1
20180323;409286;1152584;Склад Владивосток;2
20180301;409286;1422379;Головной склад;4
20180320;409286;1359169;Склад Курск;5
20180320;409286;1359169;Склад Курск;1
20180307;409286;1220313;Склад Красноярск;2
20180319;409286;1128556;Склад Казань;5
20180305;409286;1419788;Склад Ставрополь;1
20180304;409286;124704;Головной склад;4
20180316;409286;124704;Головной склад;3
20180320;409286;1271022;Склад Самара;39
20180321;409286;1271019;Склад Самара;3
20180320;409286;1425847;Головной склад;3
20180306;409286;22158;Головной склад;1
20180301;409286;84038;Головной склад;2
20180310;409286;86458;Головной склад;3
20180301;409286;77175;Головной склад;5
20180301;409286;96274;Головной склад;1
20180301;409286;106795;Головной склад;4
20180306;409286;99948;Головной склад;5
20180303;409286;116343;Головной склад;5
20180312;409286;1435277;Головной склад;5
20180328;409286;1421999;Головной склад;5
20180319;409286;47392;Головной склад;5
20180328;409286;74982;Головной склад;4
20180327;409286;89193;Головной склад;2
20180324;409286;1431756;Склад Самара;2
20180301;409286;1351389;Склад Якутск;3
20180315;409286;97964;Головной склад;2
20180328;409286;101396;Головной склад;5
20180302;409286;1438385;Головной склад;1
20180329;409286;60478;Головной склад;7655
20180330;409286;1438296;Головной склад;3
20180322;409286;1438297;Головной склад;4
20180330;409286;1438297;Головной склад;22
20180316;409286;1438303;Головной склад;3
20180330;409286;1438303;Головной склад;14
20180329;409286;1405478;Склад Краснодар;1
20180329;409286;1401060;Склад Краснодар;13
20180329;409286;1401063;Склад Краснодар;4
20180329;409286;1386606;Склад Краснодар;3
20180330;409286;1395231;Склад Краснодар;3
20180306;409286;1395231;Склад Краснодар;4
20180329;409286;1384656;Склад Краснодар;1
20180329;409286;1396467;Склад Краснодар;5
20180329;409286;1337539;Склад Краснодар;4
20180312;409286;1337539;Склад Краснодар;11
20180330;409286;1341451;Склад Краснодар;2
20180329;409286;1341453;Склад Краснодар;5
20180329;409286;1390364;Склад Краснодар;13
20180312;409286;1396469;Склад Краснодар;4
20180329;409286;1396469;Склад Краснодар;3
20180330;409286;1367930;Склад Краснодар;3
20180329;409286;1371424;Склад Краснодар;2
20180329;409286;1405466;Склад Краснодар;2
20180309;409286;1390367;Склад Краснодар;3
20180329;409286;1390367;Склад Краснодар;4
20180329;409286;1402689;Склад Краснодар;5
20180329;409286;1395228;Склад Краснодар;3
20180329;409286;1405481;Склад Краснодар;2
20180329;409286;1386605;Склад Краснодар;2
20180330;409286;1391515;Склад Краснодар;3
20180306;409286;1313292;Склад Краснодар;5
20180329;409286;1391519;Склад Краснодар;4
20180307;409286;1421491;Головной склад;32
20180312;409286;1421491;Головной склад;2
20180313;409286;1421491;Головной склад;4
20180330;409286;1421491;Головной склад;36
20180309;409286;1421492;Головной склад;4
20180319;409286;1421492;Головной склад;4
20180329;409286;1421515;Головной склад;1
20180327;409286;1421459;Головной склад;5
20180323;409286;1427563;Склад Астрахань;5
20180330;409286;1290022;Склад Екатеринбург;3
20180306;409286;26830;Головной склад;3
20180314;409286;125925;Головной склад;4
20180313;409286;125925;Головной склад;5
20180327;409286;1160032;Склад Новосибирск;5
20180329;409286;1160032;Склад Новосибирск;4
20180329;409286;1374705;Склад Новосибирск;4
20180324;409286;1424913;Склад Новосибирск;1
20180329;409286;1424913;Склад Новосибирск;2
20180313;409286;83304;Головной склад;4
20180328;409286;1394544;Склад Самара;4
20180324;409286;25130;Головной склад;49
20180330;409286;1385792;Склад Новосибирск;4
20180321;409286;1272184;Склад Самара;13
20180321;409286;1286789;Склад Самара;5
20180321;409286;1273447;Склад Самара;4
20180314;409286;125211;Головной склад;2
20180327;409286;1436850;Головной склад;3
20180327;409286;92411;Головной склад;5
20180322;409286;1394572;Склад Самара;4
20180313;409286;1429855;Склад Краснодар;1
20180330;409286;1277374;Склад Санкт-Петербург;4
20180330;409286;1239357;Склад Сургут;2
20180302;409286;1353019;Склад Якутск;1
20180323;409286;1429583;Головной склад;1
20180323;409286;1429584;Головной склад;1
20180316;409286;1435336;Головной склад;5
20180306;409286;1435314;Головной склад;3
20180306;409286;1435313;Головной склад;2
20180329;409286;1435331;Головной склад;3
20180320;409286;1400169;Склад Владивосток;2
20180315;409286;1425491;Склад Владивосток;2
20180306;409286;125887;Головной склад;4
20180326;409286;1004016;Склад Архангельск;1
20180305;409286;1438722;Головной склад;2
20180306;409286;1408209;Склад Ярославль;1
20180326;409286;1408208;Склад Ярославль;2
20180306;409286;118591;Головной склад;4
20180313;409286;1424330;Склад Самара;4
20180327;409286;75324;Головной склад;1
20180306;409286;1354074;Склад Хабаровск;5
20180328;409286;1354074;Склад Хабаровск;25
20180327;409286;1354074;Склад Хабаровск;4
20180324;409286;1401771;Склад Хабаровск;2
20180327;409286;114903;Головной склад;2
20180331;409286;114903;Головной склад;4
20180317;409286;114903;Головной склад;2
20180323;409286;114899;Головной склад;5
20180326;409286;114905;Головной склад;2
20180329;409286;114905;Головной склад;1
20180319;409286;114905;Головной склад;4
20180301;409286;114905;Головной склад;2
20180301;409286;114906;Головной склад;3
20180313;409286;114906;Головной склад;1
20180314;409286;114906;Головной склад;4
20180320;409286;116117;Головной склад;4
20180330;409286;116117;Головной склад;5
20180326;409286;114911;Головной склад;3
20180326;409286;114911;Головной склад;1
20180321;409286;114913;Головной склад;4
20180306;409286;116119;Головной склад;4
20180305;409286;116125;Головной склад;1
20180319;409286;116125;Головной склад;3
20180316;409286;116126;Головной склад;5
20180321;409286;116126;Головной склад;2
20180319;409286;116127;Головной склад;2
20180318;409286;116120;Головной склад;3
20180329;409286;116120;Головной склад;4
20180302;409286;114912;Головной склад;2
20180307;409286;114912;Головной склад;1
20180309;409286;116122;Головной склад;2
20180325;409286;116122;Головной склад;4
20180323;409286;45711;Головной склад;2
20180330;409286;1359648;Склад Краснодар;4
20180323;409286;1413203;Склад Краснодар;5
20180328;409286;1415763;Склад Краснодар;5
20180330;409286;1411668;Склад Краснодар;5
20180326;409286;1413232;Склад Краснодар;2
20180326;409286;1413243;Склад Краснодар;3
20180326;409286;1413267;Склад Краснодар;4
20180328;409286;1416344;Склад Краснодар;2
20180327;409286;1292699;Склад Краснодар;18
20180321;409286;1326818;Склад Ставрополь;5
20180327;409286;97361;Головной склад;1
20180327;409286;107928;Головной склад;2
20180325;409286;101648;Головной склад;2
20180331;409286;1587;Склад Ставрополь;3
20180328;409286;122272;Головной склад;5
20180319;409286;122272;Головной склад;4
20180326;409286;73470;Головной склад;5
20180307;409286;90516;Головной склад;5
20180330;409286;1353791;Склад Краснодар;16
20180327;409286;1365626;Склад Казань;3
20180326;409286;1435557;Головной склад;2
20180330;409286;1435306;Головной склад;5
20180331;409286;73987;Головной склад;4
20180312;409286;1249762;Склад Екатеринбург;3
20180323;409286;1249762;Склад Екатеринбург;4
20180323;409286;53721;Головной склад;3
20180307;409286;1297915;Склад Самара;1
20180327;409286;1400973;Склад Самара;2
20180327;409286;1408031;Склад Самара;4
20180326;409286;92361;Головной склад;4
20180331;409286;63587;Головной склад;1
20180331;409286;63587;Головной склад;5
20180302;409286;115214;Головной склад;1
20180326;409286;86037;Головной склад;5
20180326;409286;114916;Головной склад;4
20180329;409286;108466;Головной склад;2
20180321;409286;106340;Головной склад;4
20180331;409286;1368428;Склад Красноярск;4
20180301;409286;80095;Головной склад;5
20180314;409286;104132;Головной склад;4
20180323;409286;104132;Головной склад;3
20180328;409286;1262796;Склад Курск;5
20180330;409286;1262796;Склад Курск;2
20180312;409286;1397613;Склад Самара;42
20180309;409286;99150;Головной склад;2
20180305;409286;1387673;Склад Краснодар;1
20180326;409286;1387673;Склад Краснодар;3
20180323;409286;99033;Головной склад;5
20180330;409286;1366174;Склад Санкт-Петербург;5
20180319;409286;1134589;Склад Самара;5
20180319;409286;1416447;Склад Самара;2
20180316;409286;1416448;Склад Самара;3
20180316;409286;1371712;Склад Самара;4
20180330;409286;1371712;Склад Самара;5
20180308;409286;1427665;Склад Астрахань;4
20180330;409286;1427667;Склад Астрахань;5
20180314;409286;1427669;Склад Астрахань;1
20180305;409286;99330;Головной склад;29
20180322;409286;99330;Головной склад;11
20180330;409286;1365727;Склад Краснодар;2
20180326;409286;1413393;Склад Краснодар;4
20180322;409286;1368547;Склад Екатеринбург;4
20180306;409286;1254271;Склад Барнаул;4
20180312;409286;1254271;Склад Барнаул;5
20180328;409286;1254271;Склад Барнаул;3
20180330;409286;1254271;Склад Барнаул;1
20180316;409286;1254273;Склад Барнаул;1
20180328;409286;1341051;Склад Самара;5
20180330;409286;1341051;Склад Самара;2
20180316;409286;1372144;Склад Самара;2
20180316;409286;1306710;Склад Самара;3
20180313;409286;1383184;Склад Новосибирск;1
20180329;409286;1210300;Склад Екатеринбург;4
20180308;409286;1428818;Головной склад;3
20180321;409286;1297631;Склад Самара;5
20180314;409286;1435375;Головной склад;5
20180326;409286;1262992;Склад Самара;20
20180316;409286;1262992;Склад Самара;40
20180319;409286;1204259;Склад Самара;5
20180319;409286;1164295;Склад Самара;1
20180331;409286;41954;Головной склад;4
20180327;409286;77622;Головной склад;4
20180319;409286;1433405;Склад Курск;2
20180326;409286;1425380;Склад Курск;5
20180306;409286;1425380;Склад Курск;3
20180312;409286;1425380;Склад Курск;1
20180330;409286;1425380;Склад Курск;5
20180305;409286;1258999;Склад Курск;4
20180323;409286;126908;Головной склад;33
20180323;409286;1348569;Склад Новосибирск;5
20180320;409286;72932;Головной склад;5
20180317;409286;73105;Головной склад;33
20180323;409286;127200;Головной склад;3
20180330;409286;97105;Головной склад;5
20180328;409286;111103;Головной склад;5
20180329;409286;111150;Головной склад;1
20180327;409286;1436300;Головной склад;2
20180318;409286;1436305;Головной склад;5
20180331;409286;1436305;Головной склад;3
20180330;409286;1436281;Головной склад;3
20180313;409286;1436289;Головной склад;5
20180331;409286;1436289;Головной склад;35
20180313;409286;1436285;Головной склад;8434
20180328;409286;1436285;Головной склад;1
20180330;409286;1436285;Головной склад;43
20180330;409286;1436280;Головной склад;3
20180303;409286;1436291;Головной склад;3
20180315;409286;1436291;Головной склад;4
20180331;409286;1436291;Головной склад;1
20180324;409286;1436307;Головной склад;1
20180330;409286;1436307;Головной склад;5
20180324;409286;1436283;Головной склад;1
20180328;409286;1436283;Головной склад;2
20180323;409286;1436286;Головной склад;2
20180320;409286;1436284;Головной склад;4
20180307;409286;1436303;Головной склад;5
20180323;409286;1436303;Головной склад;2
20180307;409286;1436288;Головной склад;2
20180314;409286;1436277;Головной склад;4
20180327;409286;1422667;Головной склад;5
20180313;409286;1422666;Головной склад;1
20180320;409286;1357051;Склад Казань;3
20180319;409286;1384591;Склад Казань;4
20180327;409286;1358660;Склад Казань;4
20180316;409286;108883;Головной склад;4
20180327;409286;108883;Головной склад;5
20180329;409286;118334;Головной склад;5
20180313;409286;118335;Головной склад;3
20180328;409286;118335;Головной склад;5
20180310;409286;1433129;Склад Краснодар;1
20180327;409286;119405;Головной склад;1
20180322;409286;29535;Головной склад;20
20180301;409286;103218;Головной склад;2
20180312;409286;103218;Головной склад;5
20180314;409286;1404904;Склад Екатеринбург;2
20180310;409286;57927;Головной склад;2
20180327;409286;1271514;Склад Казань;2
20180324;409286;117071;Головной склад;3
20180330;409286;1174667;Склад Астрахань;1
20180302;409286;120226;Головной склад;4
20180315;409286;1309329;Склад Владивосток;4
20180327;409286;1334536;Склад Екатеринбург;5
20180303;409286;1291054;Склад Екатеринбург;1
20180328;409286;1291304;Склад Екатеринбург;2
20180330;409286;77214;Головной склад;3
20180316;409286;103402;Головной склад;2
20180330;409286;117316;Головной склад;2
20180324;409286;120817;Головной склад;2
20180315;409286;99893;Головной склад;5
20180301;409286;1430691;Склад Самара;1
20180306;409286;1430691;Склад Самара;1
20180302;409286;1430689;Склад Самара;5
20180323;409286;1430689;Склад Самара;2
20180305;409286;1430697;Склад Самара;3
20180308;409286;1430697;Склад Самара;2
20180301;409286;1430695;Склад Самара;3
20180302;409286;1430693;Склад Самара;2
20180330;409286;1430687;Склад Самара;1
20180301;409286;1396712;Склад Самара;5
20180327;409286;1396712;Склад Самара;5
20180301;409286;1396713;Склад Самара;3
20180307;409286;1396733;Склад Самара;5
20180306;409286;1396756;Склад Самара;2
20180315;409286;1396721;Склад Самара;1
20180327;409286;1396721;Склад Самара;5
20180301;409286;1396723;Склад Самара;3
20180330;409286;1396723;Склад Самара;1
20180320;409286;1420555;Склад Самара;3
20180327;409286;1420553;Склад Самара;2
20180307;409286;1420560;Склад Самара;4
20180327;409286;1420560;Склад Самара;2
20180306;409286;1420512;Склад Самара;5
20180307;409286;1420512;Склад Самара;1
20180306;409286;1420562;Склад Самара;3
20180306;409286;1427726;Склад Астрахань;5
20180301;409286;115170;Головной склад;1
20180331;409286;115170;Головной склад;46
20180327;409286;1418724;Склад Калининград;2
20180305;409286;1401788;Склад Калининград;2
20180301;409286;120265;Головной склад;1
20180323;409286;126047;Головной склад;1
20180322;409286;110858;Головной склад;1
20180301;409286;110860;Головной склад;5
20180320;409286;117533;Головной склад;19
20180326;409286;117533;Головной склад;4
20180330;409286;1279065;Склад Самара;5
20180329;409286;1209056;Склад Краснодар;4
20180329;409286;1208858;Склад Краснодар;3
20180329;409286;1202781;Склад Краснодар;3
20180301;409286;1202784;Склад Краснодар;5
20180330;409286;1202784;Склад Краснодар;3
20180315;409286;47598;Головной склад;5
20180322;409286;1364332;Склад Екатеринбург;4
20180305;409286;1386828;Склад Краснодар;3
20180326;409286;1386832;Склад Краснодар;19
20180330;409286;1386832;Склад Краснодар;3
20180330;409286;1386833;Склад Краснодар;31
20180326;409286;104550;Головной склад;4
20180326;409286;121711;Головной склад;39
20180317;409286;113872;Головной склад;3
20180321;409286;53258;Головной склад;5
20180328;409286;53258;Головной склад;1
20180331;409286;125778;Головной склад;1
20180320;409286;1430753;Склад Новосибирск;3
20180316;409286;1419570;Склад Владивосток;2
20180320;409286;1419570;Склад Владивосток;5
20180330;409286;1419570;Склад Владивосток;3
20180317;409286;100117;Головной склад;1
20180320;409286;100117;Головной склад;4
20180327;409286;1394686;Склад Самара;43
20180316;409286;85630;Головной склад;3
20180324;409286;85630;Головной склад;3
20180330;409286;85630;Головной склад;5
20180329;409286;97243;Головной склад;3
20180329;409286;58388;Головной склад;1
20180329;409286;76795;Головной склад;2
20180330;409286;1424118;Головной склад;1
20180329;409286;1423428;Головной склад;4
20180330;409286;1423428;Головной склад;2
20180328;409286;1129144;Склад Казань;2
20180328;409286;1129144;Склад Казань;3
20180328;409286;1129149;Склад Казань;5
20180321;409286;1185029;Склад Казань;3
20180323;409286;101529;Головной склад;5
20180329;409286;118881;Головной склад;4
20180329;409286;101520;Головной склад;2
20180323;409286;1267037;Склад Самара;5
20180328;409286;1132572;Склад Самара;3
20180330;409286;96396;Головной склад;5
20180306;409286;96744;Головной склад;2
20180319;409286;96744;Головной склад;4
20180321;409286;1438744;Головной склад;3
20180321;409286;1438747;Головной склад;3
20180327;409286;1438747;Головной склад;5
20180328;409286;1438747;Головной склад;3
20180316;409286;96745;Головной склад;2
20180329;409286;120463;Головной склад;1
20180315;409286;1438742;Головной склад;3
20180314;409286;1366448;Склад Ярославль;36
20180314;409286;1414204;Склад Ярославль;5
20180327;409286;1205708;Склад Иркутск;5
20180329;409286;93213;Головной склад;4
20180327;409286;73880;Головной склад;5
20180329;409286;73880;Головной склад;5
20180319;409286;1268240;Склад Самара;4
20180321;409286;1286162;Склад Владивосток;3
20180328;409286;1308167;Склад Владивосток;5
20180329;409286;1344555;Склад Владивосток;4
20180319;409286;1344555;Склад Владивосток;3
20180330;409286;1444158;Склад Краснодар;2
20180320;409286;92251;Головной склад;3
20180329;409286;4980;Склад Красноярск;5
20180331;409286;1182440;Склад Ставрополь;2
20180329;409286;116289;Головной склад;4
20180305;409286;73157;Головной склад;2
20180309;409286;73157;Головной склад;3
20180327;409286;122296;Головной склад;2
20180328;409286;15615;Головной склад;1
20180312;409286;15615;Головной склад;3
20180326;409286;120645;Головной склад;1
20180331;409286;120645;Головной склад;30
20180304;409286;120645;Головной склад;1
20180320;409286;22010;Головной склад;3
20180330;409286;22010;Головной склад;5
20180313;409286;13454;Головной склад;1
20180320;409286;13454;Головной склад;5
20180330;409286;13454;Головной склад;5
20180314;409286;47415;Головной склад;1
20180319;409286;19245;Головной склад;3
20180302;409286;22004;Головной склад;1
20180302;409286;22009;Головной склад;5
20180321;409286;38258;Головной склад;3
20180312;409286;27659;Головной склад;50
20180322;409286;122134;Головной склад;5
20180319;409286;122134;Головной склад;5
20180319;409286;122131;Головной склад;5
20180319;409286;1408171;Склад Новосибирск;1
20180315;409286;99528;Головной склад;18
20180322;409286;120092;Головной склад;5
20180307;409286;114247;Головной склад;5
20180319;409286;1263342;Склад Самара;4
20180316;409286;1157204;Склад Самара;5
20180320;409286;1141927;Склад Самара;2
20180328;409286;116823;Головной склад;5
20180330;409286;1281257;Склад Ярославль;1
20180329;409286;1444194;Склад Самара;1
20180320;409286;1248108;Склад Самара;1
20180319;409286;1270049;Склад Мурманск;3
20180327;409286;1270049;Склад Мурманск;3
20180330;409286;1270058;Склад Мурманск;1
20180327;409286;1270065;Склад Мурманск;3
20180323;409286;1270053;Склад Мурманск;31
20180301;409286;1270046;Склад Мурманск;1
20180322;409286;1270046;Склад Мурманск;4
20180307;409286;1126694;Склад Киров;4
20180315;409286;1439525;Головной склад;3
20180316;409286;1219450;Склад Самара;4
20180320;409286;1219450;Склад Самара;3
20180320;409286;1219450;Склад Самара;2
20180312;409286;1413454;Склад Краснодар;2
20180316;409286;1151768;Склад Самара;3
20180319;409286;1204505;Склад Самара;34
20180302;409286;1382344;Склад Санкт-Петербург;1
20180301;409286;1396764;Склад Самара;4
20180315;409286;1396764;Склад Самара;5
20180320;409286;1396764;Склад Самара;1
20180323;409286;1396764;Склад Самара;5
20180328;409286;1396764;Склад Самара;3
20180306;409286;1396764;Склад Самара;42
20180301;409286;1409175;Склад Самара;1
20180319;409286;1409175;Склад Самара;2
20180302;409286;1409177;Склад Самара;3
20180307;409286;1409177;Склад Самара;2
20180328;409286;1396754;Склад Самара;5
20180301;409286;1409182;Склад Самара;2
20180326;409286;1409182;Склад Самара;3
20180301;409286;1396762;Склад Самара;5
20180301;409286;1396773;Склад Самара;3
20180307;409286;1396773;Склад Самара;3
20180328;409286;1396776;Склад Самара;1
20180320;409286;1409240;Склад Самара;3
20180327;409286;1409240;Склад Самара;5
20180302;409286;1409249;Склад Самара;4
20180301;409286;1409176;Склад Самара;4
20180306;409286;1409176;Склад Самара;39
20180330;409286;1409846;Склад Самара;4
20180323;409286;1409846;Склад Самара;4
20180328;409286;1235110;Склад Иркутск;4
20180330;409286;82621;Головной склад;3
20180321;409286;60237;Головной склад;1
20180326;409286;1279930;Склад Санкт-Петербург;3
20180322;409286;116293;Головной склад;2
20180307;409286;26023;Головной склад;2
20180328;409286;125880;Головной склад;1
20180316;409286;121947;Головной склад;4
20180313;409286;121947;Головной склад;1
20180304;409286;85573;Головной склад;5
20180321;409286;1149299;Склад Самара;1
20180321;409286;1265403;Склад Самара;5
20180321;409286;1306279;Склад Самара;2
20180314;409286;1010440;Склад Екатеринбург;1
20180305;409286;90530;Головной склад;4
20180327;409286;76840;Головной склад;3
20180328;409286;32379;Головной склад;3
20180324;409286;54190;Головной склад;29
20180324;409286;101863;Головной склад;1
20180328;409286;101863;Головной склад;4
20180330;409286;88525;Головной склад;3
20180327;409286;1438472;Головной склад;38
20180327;409286;1438469;Головной склад;5
20180327;409286;1438470;Головной склад;2
20180326;409286;1394621;Склад Самара;4
20180326;409286;1420879;Склад Самара;2
20180328;409286;1401382;Склад Самара;2
20180326;409286;1394649;Склад Самара;2
20180305;409286;1393173;Склад Самара;4
20180314;409286;1388546;Склад Самара;5
20180327;409286;1134092;Склад Казань;1
20180328;409286;1134107;Склад Казань;2
20180329;409286;1134127;Склад Казань;5
20180314;409286;93145;Головной склад;1
20180314;409286;1396248;Склад Архангельск;28
20180301;409286;105587;Головной склад;21
20180330;409286;105587;Головной склад;4
20180327;409286;1409972;Склад Казань;37
20180322;409286;1438006;Головной склад;5
20180316;409286;25475;Головной склад;3
20180301;409286;1342214;Склад Владивосток;1
20180326;409286;1173624;Склад Красноярск;2
20180327;409286;62270;Головной склад;2
20180329;409286;104534;Головной склад;5
20180307;409286;66205;Головной склад;45
20180315;409286;89704;Головной склад;3
20180330;409286;86179;Головной склад;2
20180329;409286;37196;Головной склад;2
20180331;409286;120879;Головной склад;2
20180302;409286;122123;Головной склад;34
20180306;409286;122123;Головной склад;1
20180319;409286;122123;Головной склад;1
20180301;409286;100626;Головной склад;5
20180319;409286;100626;Головной склад;1291
20180331;409286;100626;Головной склад;3
20180302;409286;101322;Головной склад;4
20180306;409286;101322;Головной склад;22
20180314;409286;99028;Головной склад;5
